idCarpeta;Delito;Categoria;FechaHecho;Año_hecho;Mes_hecho;Mes_año_hecho;Sexo;Edad;TipoPersona;CalidadJuridica;lon;lat;geopoint
8454644;ABUSO SEXUAL;DELITO DE BAJO IMPACTO;05/05/19 13:00;2019;Mayo;;Femenino;6;FISICA;VICTIMA;-99.3323806;19.31876773;19.31876773, -99.3323806
8454863;ROBO A NEGOCIO CON VIOLENCIA;ROBO A NEGOCIO CON VIOLENCIA;12/05/19 16:00;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.24807747;19.36315404;19.36315404, -99.24807747
8454935;FRAUDE;DELITO DE BAJO IMPACTO;20/05/19 0:00;2019;Mayo;;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.06868834;19.32103892;19.32103892, -99.06868834
8454940;ROBO A NEGOCIO CON VIOLENCIA;ROBO A NEGOCIO CON VIOLENCIA;20/05/19 14:40;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.07831726;19.40397664;19.40397664, -99.07831726
8454985;ROBO A NEGOCIO CON VIOLENCIA;ROBO A NEGOCIO CON VIOLENCIA;03/05/19 22:26;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.10288934;19.46067124;19.46067124, -99.10288934
8455074;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;01/05/19 20:30;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.13815001;19.39384104;19.39384104, -99.13815001
8455148;ROBO A NEGOCIO CON VIOLENCIA;ROBO A NEGOCIO CON VIOLENCIA;03/05/19 9:35;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.08865939;19.44722853;19.44722853, -99.08865939
8455203;FALSIFICACION DE TITULOS AL PORTADOR Y DOCUMENTOS DE CREDITO PUBLICO;DELITO DE BAJO IMPACTO;09/05/19 19:00;2019;Mayo;;Masculino;29;FISICA;VICTIMA Y DENUNCIANTE;-99.20407658;19.50195223;19.50195223, -99.20407658
8455302;AMENAZAS;DELITO DE BAJO IMPACTO;06/05/19 10:30;2019;Mayo;;Masculino;19;FISICA;VICTIMA Y DENUNCIANTE;-99.03755845;19.27283395;19.27283395, -99.03755845
8455311;FRAUDE;DELITO DE BAJO IMPACTO;31/05/19 11:19;2019;Mayo;;Masculino;37;FISICA;VICTIMA Y DENUNCIANTE;-99.18093309;19.37128981;19.37128981, -99.18093309
8455591;FALSEDAD DE DECLARACIONES;DELITO DE BAJO IMPACTO;21/05/19 12:00;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.1495658;19.4212109;19.4212109, -99.1495658
8455770;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;DELITO DE BAJO IMPACTO;23/05/19 19:30;2019;Mayo;;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;NA;NA;
8455799;FRAUDE;DELITO DE BAJO IMPACTO;22/05/19 10:00;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.0854263;19.4151746;19.4151746, -99.0854263
8455810;HOMICIDIO POR ARMA DE FUEGO;HOMICIDIO DOLOSO;19/05/19 23:43;2019;Mayo;;Masculino;24;FISICA;CADAVER;-99.0209737;19.2523538;19.2523538, -99.0209737
8452768;FRAUDE;DELITO DE BAJO IMPACTO;22/05/19 12:00;2019;Mayo;;Femenino;86;FISICA;VICTIMA Y DENUNCIANTE;-99.13619077;19.45444572;19.45444572, -99.13619077
8452796;ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA;ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA;23/05/19 18:00;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.18603131;19.45894285;19.45894285, -99.18603131
8452878;ROBO A NEGOCIO CON VIOLENCIA;ROBO A NEGOCIO CON VIOLENCIA;30/05/19 7:36;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.11395187;19.47250424;19.47250424, -99.11395187
8453229;USURPACIÓN DE IDENTIDAD;DELITO DE BAJO IMPACTO;06/05/19 10:00;2019;Mayo;;Masculino;44;FISICA;VICTIMA Y DENUNCIANTE;-99.1586132;19.3366616;19.3366616, -99.1586132
8453249;DELITOS AMBIENTALES;DELITO DE BAJO IMPACTO;27/05/19 9:00;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.2976698;19.35913996;19.35913996, -99.2976698
8453319;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;29/05/19 13:00;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.04405842;19.28474016;19.28474016, -99.04405842
8453323;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;08/05/19 14:20;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.17780269;19.34719376;19.34719376, -99.17780269
8453391;ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA;ROBO DE VEHÍCULO CON Y SIN VIOLENCIA;24/05/19 8:30;2019;Mayo;;Masculino;35;FISICA;VICTIMA Y DENUNCIANTE;-99.22349713;19.31390415;19.31390415, -99.22349713
8453429;FALSIFICACION DE TITULOS AL PORTADOR Y DOCUMENTOS DE CREDITO PUBLICO;DELITO DE BAJO IMPACTO;08/05/19 12:00;2019;Mayo;;Femenino;47;FISICA;VICTIMA Y DENUNCIANTE;-99.17028815;19.43576282;19.43576282, -99.17028815
8453438;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;11/05/19 9:00;2019;Mayo;;Femenino;NA;FISICA;VICTIMA;-99.0873852;19.4775525;19.4775525, -99.0873852
8453710;LESIONES INTENCIONALES POR GOLPES;DELITO DE BAJO IMPACTO;29/05/19 6:30;2019;Mayo;;Masculino;48;FISICA;VICTIMA Y DENUNCIANTE;-99.24371095;19.3794436;19.3794436, -99.24371095
8453833;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;05/05/19 17:00;2019;Mayo;;Femenino;26;FISICA;VICTIMA Y DENUNCIANTE;-99.1255993;19.483818;19.483818, -99.1255993
8454032;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;18/05/19 21:00;2019;Mayo;;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.0672231;19.3101755;19.3101755, -99.0672231
8454120;USURPACIÓN DE IDENTIDAD;DELITO DE BAJO IMPACTO;30/05/19 8:00;2019;Mayo;;Femenino;37;FISICA;VICTIMA Y DENUNCIANTE;-99.17273032;19.39255624;19.39255624, -99.17273032
8454170;AMENAZAS;DELITO DE BAJO IMPACTO;10/05/19 22:00;2019;Mayo;;Femenino;34;FISICA;VICTIMA Y DENUNCIANTE;-99.1233174;19.39818292;19.39818292, -99.1233174
8454180;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;19/05/19 17:00;2019;Mayo;;Masculino;NA;FISICA;VICTIMA;-99.0871736;19.3320197;19.3320197, -99.0871736
8454230;FRAUDE;DELITO DE BAJO IMPACTO;14/05/19 15:40;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.19780918;19.36602218;19.36602218, -99.19780918
8454241;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;15/05/19 20:15;2019;Mayo;;Femenino;68;FISICA;VICTIMA Y DENUNCIANTE;-99.14839846;19.38412668;19.38412668, -99.14839846
8455953;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;14/05/19 13:30;2019;Mayo;;Masculino;5;FISICA;VICTIMA;-99.17335701;19.40634637;19.40634637, -99.17335701
8456091;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;25/05/19 9:00;2019;Mayo;;Femenino;72;FISICA;VICTIMA Y DENUNCIANTE;-99.09769725;19.4352326;19.4352326, -99.09769725
8456093;ROBO A REPARTIDOR CON VIOLENCIA;ROBO A REPARTIDOR CON Y SIN VIOLENCIA;18/05/19 21:15;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.084138;19.5028921;19.5028921, -99.084138
8456125;ROBO A NEGOCIO CON VIOLENCIA;ROBO A NEGOCIO CON VIOLENCIA;17/05/19 17:33;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.2183208;19.26838578;19.26838578, -99.2183208
8456180;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;27/05/19 9:30;2019;Mayo;;Masculino;37;FISICA;VICTIMA Y DENUNCIANTE;-99.14683737;19.39708159;19.39708159, -99.14683737
8456328;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;29/05/19 14:00;2019;Mayo;;Masculino;44;FISICA;VICTIMA Y DENUNCIANTE;-99.1189001;19.432176;19.432176, -99.1189001
8456392;ROBO A NEGOCIO CON VIOLENCIA;ROBO A NEGOCIO CON VIOLENCIA;22/05/19 16:00;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.2114471;19.2747534;19.2747534, -99.2114471
8456448;ABUSO DE AUTORIDAD;DELITO DE BAJO IMPACTO;13/05/19 12:00;2019;Mayo;;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.15765407;19.37319445;19.37319445, -99.15765407
8456450;ROBO A NEGOCIO CON VIOLENCIA;ROBO A NEGOCIO CON VIOLENCIA;17/05/19 20:17;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.22360786;19.28901035;19.28901035, -99.22360786
8456643;FRAUDE;DELITO DE BAJO IMPACTO;21/05/19 12:00;2019;Mayo;;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.1878935;19.4351432;19.4351432, -99.1878935
8456922;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;29/05/19 14:00;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.03551726;19.38363323;19.38363323, -99.03551726
8456923;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;22/05/19 11:00;2019;Mayo;;Masculino;43;FISICA;VICTIMA Y DENUNCIANTE;-99.02092396;19.25231992;19.25231992, -99.02092396
8457058;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;DELITO DE BAJO IMPACTO;30/05/19 12:00;2019;Mayo;;Masculino;33;FISICA;VICTIMA Y DENUNCIANTE;-99.26102567;19.36721687;19.36721687, -99.26102567
8457063;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;14/05/19 12:00;2019;Mayo;;Femenino;30;FISICA;VICTIMA;-99.18590924;19.28785394;19.28785394, -99.18590924
8457083;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;02/05/19 13:20;2019;Mayo;;Femenino;20;FISICA;VICTIMA Y DENUNCIANTE;-99.239762;19.2978782;19.2978782, -99.239762
8457177;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;19/05/19 23:00;2019;Mayo;;Femenino;39;FISICA;VICTIMA Y DENUNCIANTE;-99.1993156;19.4510896;19.4510896, -99.1993156
8460723;ABUSO SEXUAL;DELITO DE BAJO IMPACTO;03/05/19 13:30;2019;Mayo;;Femenino;16;FISICA;VICTIMA;-99.26566958;19.30059324;19.30059324, -99.26566958
8460732;RESPONSABILIDAD PROFESIONAL;DELITO DE BAJO IMPACTO;03/05/19 8:15;2019;Mayo;;Femenino;54;FISICA;VICTIMA Y DENUNCIANTE;-99.05508399;19.33499185;19.33499185, -99.05508399
8461160;NEGACION DEL SERVICIO PUBLICO;DELITO DE BAJO IMPACTO;21/05/19 16:30;2019;Mayo;;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;NA;NA;
8461761;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;18/05/19 17:30;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.15090482;19.43260109;19.43260109, -99.15090482
8461921;FALSIFICACION DE TITULOS AL PORTADOR Y DOCUMENTOS DE CREDITO PUBLICO;DELITO DE BAJO IMPACTO;03/05/19 11:44;2019;Mayo;;Femenino;56;FISICA;VICTIMA Y DENUNCIANTE;-99.132947;19.2961164;19.2961164, -99.132947
8462068;AMENAZAS;DELITO DE BAJO IMPACTO;13/05/19 11:45;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.1329898;19.4416275;19.4416275, -99.1329898
8462071;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;24/05/19 8:07;2019;Mayo;;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.0575879;19.3193548;19.3193548, -99.0575879
8462227;AMENAZAS;DELITO DE BAJO IMPACTO;24/05/19 16:22;2019;Mayo;;Femenino;34;FISICA;VICTIMA Y DENUNCIANTE;-99.11427087;19.4009724;19.4009724, -99.11427087
8457756;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;26/05/19 0:30;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.1611546;19.3863721;19.3863721, -99.1611546
8457763;ROBO DE DOCUMENTOS;DELITO DE BAJO IMPACTO;27/05/19 12:00;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.21965037;19.47793579;19.47793579, -99.21965037
8457899;ABUSO SEXUAL;DELITO DE BAJO IMPACTO;30/05/19 17:30;2019;Mayo;;Femenino;32;FISICA;VICTIMA Y DENUNCIANTE;-99.22315139;19.37708085;19.37708085, -99.22315139
8457990;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;27/05/19 17:03;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.1710713;19.3626261;19.3626261, -99.1710713
8457993;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;21/05/19 2:40;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.15713544;19.29370494;19.29370494, -99.15713544
8458048;ROBO A PASAJERO A BORDO DE TRANSPORTE PÚBLICO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;31/05/19 19:30;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.21301755;19.43681089;19.43681089, -99.21301755
8458271;FRAUDE;DELITO DE BAJO IMPACTO;04/05/19 12:00;2019;Mayo;;Masculino;55;FISICA;VICTIMA Y DENUNCIANTE;-99.1297045;19.3945573;19.3945573, -99.1297045
8458434;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;17/05/19 10:04;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.15585896;19.39394742;19.39394742, -99.15585896
8458483;AMENAZAS;DELITO DE BAJO IMPACTO;31/05/19 18:00;2019;Mayo;;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.18691644;19.40074514;19.40074514, -99.18691644
8458662;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;01/05/19 15:00;2019;Mayo;;Femenino;0;FISICA;VICTIMA Y DENUNCIANTE;-99.1117373;19.307369;19.307369, -99.1117373
8458758;ROBO A NEGOCIO CON VIOLENCIA;ROBO A NEGOCIO CON VIOLENCIA;27/05/19 22:00;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.06690865;19.39901968;19.39901968, -99.06690865
8458764;VIOLACION;VIOLACIÓN;09/05/19 15:30;2019;Mayo;;Femenino;10;FISICA;VICTIMA;-99.2685012;19.30322316;19.30322316, -99.2685012
8458857;DESPOJO;DELITO DE BAJO IMPACTO;20/05/19 8:00;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.10758463;19.44884862;19.44884862, -99.10758463
8444590;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;30/05/19 21:30;2019;Mayo;;Femenino;49;FISICA;VICTIMA Y DENUNCIANTE;-99.1309143;19.4425266;19.4425266, -99.1309143
8446318;AMENAZAS;DELITO DE BAJO IMPACTO;30/05/19 11:00;2019;Mayo;;Masculino;30;FISICA;VICTIMA Y DENUNCIANTE;-99.17862429;19.40800955;19.40800955, -99.17862429
8446344;DISCRIMINACION;DELITO DE BAJO IMPACTO;31/05/19 8:00;2019;Mayo;;Masculino;63;FISICA;VICTIMA Y DENUNCIANTE;-99.13565215;19.46355797;19.46355797, -99.13565215
8446430;ROBO DE DINERO;DELITO DE BAJO IMPACTO;29/05/19 12:30;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-98.99390178;19.36185019;19.36185019, -98.99390178
8446470;FRAUDE;DELITO DE BAJO IMPACTO;03/05/19 12:00;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.02276166;19.34624934;19.34624934, -99.02276166
8446478;FRAUDE;DELITO DE BAJO IMPACTO;31/05/19 14:00;2019;Mayo;;Masculino;39;FISICA;VICTIMA Y DENUNCIANTE;-99.139903;19.4155733;19.4155733, -99.139903
8446479;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;20/05/19 21:40;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.0652629;19.37240954;19.37240954, -99.0652629
8446516;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;DELITO DE BAJO IMPACTO;20/05/19 12:00;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.19081328;19.44968702;19.44968702, -99.19081328
8446519;AMENAZAS;DELITO DE BAJO IMPACTO;31/05/19 20:00;2019;Mayo;;Femenino;47;FISICA;VICTIMA Y DENUNCIANTE;-99.16281702;19.32293745;19.32293745, -99.16281702
8446708;DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL;DELITO DE BAJO IMPACTO;27/05/19 14:30;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.20020463;19.35438225;19.35438225, -99.20020463
8446823;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;23/05/19 11:00;2019;Mayo;;Masculino;58;FISICA;VICTIMA Y DENUNCIANTE;-99.1112821;19.32145698;19.32145698, -99.1112821
8446842;DAÑO EN PROPIEDAD AJENA INTENCIONAL;DELITO DE BAJO IMPACTO;25/05/19 15:40;2019;Mayo;;Masculino;41;FISICA;VICTIMA Y DENUNCIANTE;-99.0853995;19.3885933;19.3885933, -99.0853995
8446876;FRAUDE;DELITO DE BAJO IMPACTO;19/05/19 10:00;2019;Mayo;;Masculino;70;FISICA;VICTIMA Y DENUNCIANTE;-99.16378507;19.42585001;19.42585001, -99.16378507
8446888;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;31/05/19 21:30;2019;Mayo;;Masculino;36;FISICA;VICTIMA Y DENUNCIANTE;-99.10646519;19.35109474;19.35109474, -99.10646519
8446898;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;31/05/19 2:00;2019;Mayo;;Masculino;40;FISICA;VICTIMA;-99.1385634;19.3811902;19.3811902, -99.1385634
8446901;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;21/05/19 12:30;2019;Mayo;;Femenino;36;FISICA;VICTIMA Y DENUNCIANTE;-99.11476259;19.50091311;19.50091311, -99.11476259
8447005;ROBO A REPARTIDOR CON VIOLENCIA;ROBO A REPARTIDOR CON Y SIN VIOLENCIA;31/05/19 11:00;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.09143432;19.37477916;19.37477916, -99.09143432
8447135;ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA;DELITO DE BAJO IMPACTO;02/05/19 13:00;2019;Mayo;;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.20827829;19.45394844;19.45394844, -99.20827829
8447258;TENTATIVA DE EXTORSION;DELITO DE BAJO IMPACTO;28/05/19 15:15;2019;Mayo;;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.2295316;19.3486172;19.3486172, -99.2295316
8447311;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;03/05/19 1:20;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.1476231;19.38246094;19.38246094, -99.1476231
8447361;DISCRIMINACION;DELITO DE BAJO IMPACTO;23/05/19 10:00;2019;Mayo;;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.2981286;19.3565799;19.3565799, -99.2981286
8447402;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;01/05/19 11:00;2019;Mayo;;Femenino;49;FISICA;VICTIMA Y DENUNCIANTE;-99.1255373;19.4166007;19.4166007, -99.1255373
8447437;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;DELITO DE BAJO IMPACTO;23/05/19 15:40;2019;Mayo;;Femenino;49;FISICA;VICTIMA Y DENUNCIANTE;-99.19661351;19.36182804;19.36182804, -99.19661351
8447461;FRAUDE;DELITO DE BAJO IMPACTO;18/05/19 12:00;2019;Mayo;;Femenino;56;FISICA;VICTIMA Y DENUNCIANTE;-99.2266013;19.3057082;19.3057082, -99.2266013
8447495;ROBO A CASA HABITACION SIN VIOLENCIA;DELITO DE BAJO IMPACTO;31/05/19 12:00;2019;Mayo;;Femenino;78;FISICA;VICTIMA Y DENUNCIANTE;-99.16478616;19.32481537;19.32481537, -99.16478616
8447559;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;25/05/19 12:50;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.14263087;19.36390254;19.36390254, -99.14263087
8447589;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;28/05/19 12:11;2019;Mayo;;Femenino;24;FISICA;VICTIMA;-99.05204978;19.2877637;19.2877637, -99.05204978
8441146;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;DELITO DE BAJO IMPACTO;31/05/19 21:30;2019;Mayo;;Femenino;34;FISICA;VICTIMA Y DENUNCIANTE;-99.1647168;19.3516972;19.3516972, -99.1647168
8441148;AMENAZAS;DELITO DE BAJO IMPACTO;31/05/19 18:30;2019;Mayo;;Masculino;29;FISICA;VICTIMA Y DENUNCIANTE;-99.22718877;19.3681521;19.3681521, -99.22718877
8441149;ROBO DE MOTOCICLETA CON VIOLENCIA;ROBO DE VEHÍCULO CON Y SIN VIOLENCIA;30/05/19 22:30;2019;Mayo;;Masculino;18;FISICA;VICTIMA Y DENUNCIANTE;-99.1216855;19.4476538;19.4476538, -99.1216855
8441151;PERDIDA DE LA VIDA POR OTRAS CAUSAS;HECHO NO DELICTIVO;31/05/19 23:50;2019;Mayo;;Masculino;45;FISICA;CADAVER;-99.09479292;19.50072003;19.50072003, -99.09479292
8441187;ROBO A CASA HABITACION SIN VIOLENCIA;DELITO DE BAJO IMPACTO;31/05/19 20:00;2019;Mayo;;Masculino;47;FISICA;VICTIMA Y DENUNCIANTE;-99.06442522;19.45178165;19.45178165, -99.06442522
8441196;ROBO A NEGOCIO CON VIOLENCIA;ROBO A NEGOCIO CON VIOLENCIA;31/05/19 20:30;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.03669445;19.36296695;19.36296695, -99.03669445
8441202;LA ADMINISTRACION DE JUSTICIA;DELITO DE BAJO IMPACTO;31/05/19 13:30;2019;Mayo;;Masculino;64;FISICA;VICTIMA Y DENUNCIANTE;-99.13601177;19.49127958;19.49127958, -99.13601177
8441207;DAÑO EN PROPIEDAD AJENA INTENCIONAL A AUTOMOVIL;DELITO DE BAJO IMPACTO;31/05/19 23:30;2019;Mayo;;Masculino;49;FISICA;VICTIMA Y DENUNCIANTE;-99.20371138;19.37182236;19.37182236, -99.20371138
8441228;HOMICIDIO POR ARMA DE FUEGO;HOMICIDIO DOLOSO;31/05/19 21:00;2019;Mayo;;Femenino;23;FISICA;CADAVER;NA;NA;
8441230;ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA;ROBO DE VEHÍCULO CON Y SIN VIOLENCIA;31/05/19 23:50;2019;Mayo;;Masculino;39;FISICA;VICTIMA Y DENUNCIANTE;-99.10820785;19.45604083;19.45604083, -99.10820785
8441262;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;31/05/19 22:30;2019;Mayo;;Femenino;40;FISICA;VICTIMA Y DENUNCIANTE;-99.0626071;19.4117722;19.4117722, -99.0626071
8441309;AMENAZAS;DELITO DE BAJO IMPACTO;03/05/19 12:00;2019;Mayo;;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;-99.1377207;19.30798696;19.30798696, -99.1377207
8441311;DAÑO EN PROPIEDAD AJENA INTENCIONAL A AUTOMOVIL;DELITO DE BAJO IMPACTO;30/05/19 7:00;2019;Mayo;;Masculino;27;FISICA;VICTIMA Y DENUNCIANTE;-99.21686035;19.38369013;19.38369013, -99.21686035
8441323;FRAUDE;DELITO DE BAJO IMPACTO;26/05/19 10:00;2019;Mayo;;Femenino;43;FISICA;VICTIMA Y DENUNCIANTE;-99.20039105;19.50078452;19.50078452, -99.20039105
8441334;ROBO A NEGOCIO CON VIOLENCIA;ROBO A NEGOCIO CON VIOLENCIA;31/05/19 21:30;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.16468629;19.42219229;19.42219229, -99.16468629
8441352;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;31/05/19 13:45;2019;Mayo;;NA;NA;MORAL;VICTIMA;-99.22798361;19.34581122;19.34581122, -99.22798361
8441357;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;30/05/19 21:30;2019;Mayo;;Masculino;33;FISICA;VICTIMA Y DENUNCIANTE;-99.14216244;19.36935556;19.36935556, -99.14216244
8441361;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;31/05/19 21:30;2019;Mayo;;Femenino;31;FISICA;VICTIMA Y DENUNCIANTE;-99.1060551;19.2350299;19.2350299, -99.1060551
8441382;ABUSO DE AUTORIDAD;DELITO DE BAJO IMPACTO;10/05/19 16:40;2019;Mayo;;Masculino;45;FISICA;VICTIMA Y DENUNCIANTE;-99.17541004;19.30953382;19.30953382, -99.17541004
8441399;ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA;DELITO DE BAJO IMPACTO;30/05/19 19:30;2019;Mayo;;Masculino;54;FISICA;VICTIMA Y DENUNCIANTE;-99.20530728;19.37696479;19.37696479, -99.20530728
8441433;ROBO A TRANSEUNTE DE CELULAR SIN VIOLENCIA;DELITO DE BAJO IMPACTO;31/05/19 10:50;2019;Mayo;;Masculino;32;FISICA;VICTIMA Y DENUNCIANTE;-99.1027224;19.3783348;19.3783348, -99.1027224
8441446;FRAUDE;DELITO DE BAJO IMPACTO;31/05/19 13:00;2019;Mayo;;Femenino;46;FISICA;VICTIMA Y DENUNCIANTE;-99.22754252;19.3794161;19.3794161, -99.22754252
8441463;USURPACIÓN DE IDENTIDAD;DELITO DE BAJO IMPACTO;31/05/19 15:32;2019;Mayo;;Femenino;40;FISICA;VICTIMA Y DENUNCIANTE;-99.12603378;19.29308441;19.29308441, -99.12603378
8441469;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;26/05/19 11:30;2019;Mayo;;Femenino;33;FISICA;VICTIMA Y DENUNCIANTE;-99.12198526;19.44346782;19.44346782, -99.12198526
